FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,FZ,CZ,PZ,"ECG
[E1]"
48.89482,-1.5262518,-204.66638,-1.5558515,-48.77054,1.6102816,3055.696,-1.5108645,-34.704025,-1.5814756,50.067505,-1.4788947,68.55722,-1.2878939,91.936035,-1.5082712,-49.202198,-0.051605865,84.75164,14.490547
87.91865,-2.8749645,-158.25047,-2.7737913,-0.53544825,0.58199465,3399.2568,-2.8288581,9.422593,-2.883444,102.06245,-2.797711,101.753845,-2.5517423,146.89494,-2.754813,-4.3507624,0.0277264,135.0468,11.800266
112.36875,-3.5570939,-91.31692,-3.281268,52.098347,0.38605046,3826.3516,-3.5335681,56.91015,-3.483452,156.58109,-3.5077124,133.9264,-3.249006,202.01225,-3.402972,56.49145,0.14154124,198.57526,10.984466
98.64319,-3.2933614,-29.733856,-2.8644629,82.27857,1.222307,4152.601,-3.3465376,82.660255,-3.1515477,186.50659,-3.3068738,145.8287,-3.0931756,230.7984,-3.1849282,108.16863,0.2516758,248.32878,12.684755
34.023907,-2.1769795,-5.096771,-1.6715806,64.945656,2.8619099,4187.884,-2.3405528,64.15262,-2.0127914,167.76141,-2.2468004,121.05377,-2.1307173,210.69116,-2.1785312,121.60452,0.32734716,255.22194,17.10763
-74.20036,-0.5865012,-39.459057,-0.09878339,-9.65898,4.7676735,3831.417,-0.8559172,-6.099037,-0.4435544,92.299286,-0.6753355,55.077698,-0.6683607,135.6133,-0.7214889,78.46558,0.35290623,202.86266,23.821386
-197.55809,0.9298041,-131.31516,1.3274318,-126.907875,6.276847,3142.1963,0.6000364,-112.92874,1.0289845,-23.803734,0.85880035,-39.065876,0.817225,23.312296,0.6949832,-16.38481,0.33045977,99.407,31.736902
-295.7763,1.7970277,-251.87346,2.072396,-249.9087,6.8079934,2337.842,1.47739,-221.54414,1.8445175,-143.34767,1.7548684,-132.98831,1.7897458,-88.42931,1.5502619,-132.93811,0.27698958,-21.546083,39.33807
-333.7346,1.6256351,-356.01044,1.7807343,-334.1771,6.0862784,1708.9851,1.3861758,-291.68384,1.6159145,-222.9523,1.5995431,-193.88306,1.840423,-157.11057,1.4826165,-227.85123,0.21492827,-113.9556,45.102707
-297.8951,0.44150445,-403.42502,0.4984251,-348.34677,4.320518,1486.7566,0.33080372,-296.45496,0.37750962,-233.31604,0.42256758,-199.5678,0.9204153,-155.44257,0.5024315,-264.8441,0.15926065,-140.70222,47.961838
-203.19855,-1.2378062,-378.30612,-1.2422829,-289.53006,2.1914506,1734.5836,-1.2027183,-235.54663,-1.3236905,-173.66339,-1.2286236,-149.45909,-0.54801595,-84.90653,-0.93103915,-232.35017,0.10991448,-91.62289,47.62871
-86.23398,-2.6219392,-296.04022,-2.634409,-184.32167,0.5662068,2325.0383,-2.4569595,-135.13933,-2.6609573,-71.80417,-2.5380442,-64.918015,-1.8420551,25.14867,-2.1077983,-148.16248,0.057166062,12.250444,44.662823
11.506835,-3.0887814,-193.74971,-3.047182,-75.23728,0.047890205,3010.6028,-2.8386514,-34.85698,-3.005385,30.020231,-2.8954864,21.217838,-2.3481803,132.20204,-2.47519,-49.06926,-0.0020254448,130.13391,40.248238
60.890957,-2.5548892,-111.64885,-2.4160423,-1.2076648,0.64546573,3540.7087,-2.2818675,30.169569,-2.3187375,94.66044,-2.270023,79.503944,-1.936716,199.98798,-1.9776887,27.192308,-0.051183406,220.83376,35.77405
54.365402,-1.4895316,-76.59699,-1.2609354,16.965996,1.8101139,3757.8657,-1.2523041,42.29394,-1.1480402,104.022804,-1.1890671,94.89478,-1.0078465,211.83961,-1.0579782,56.921,-0.060070876,258.70853,32.384735
4.709839,-0.5547267,-95.20465,-0.30061227,-19.44076,2.8223317,3633.3284,-0.38351429,4.467363,-0.21440855,62.0236,-0.3322998,69.48229,-0.16753863,172.8211,-0.30964193,35.98177,-0.009301544,239.57332,30.65398
-63.045654,-0.15700716,-156.14108,0.03392072,-91.92146,3.2390947,3248.094,-0.040857896,-64.751144,0.075879894,-11.288347,-0.06661557,18.28827,0.20056985,103.214134,-0.06318915,-23.235126,0.0858994,177.49446,30.48119
-121.25783,-0.2586737,-236.81833,-0.19472913,-173.14449,3.0750136,2749.1687,-0.158336,-139.43358,-0.18258302,-88.75674,-0.2850329,-37.70986,0.12395054,29.349243,-0.23542222,-98.66596,0.1767971,97.449005,31.222998
-147.88104,-0.5630795,-310.75208,-0.6359541,-235.41827,2.622155,2302.8264,-0.44488513,-194.4224,-0.62159663,-144.46988,-0.64134973,-78.286865,-0.1307439,-24.321426,-0.53367466,-165.77194,0.21188399,27.40564,31.972094
-132.54611,-0.8666079,-354.92188,-1.0410031,-258.48065,2.1131546,2048.8618,-0.73386014,-212.4528,-0.9960098,-160.71797,-0.9321132,-89.61225,-0.39236158,-41.41978,-0.79542327,-204.39839,0.17445609,-9.50868,31.881256
-79.62553,-1.2494022,-356.9062,-1.4752282,-235.88197,1.5344101,2057.87,-1.1467763,-189.44203,-1.388802,-133.21962,-1.277548,-68.3904,-0.7623406,-18.202024,-1.1448798,-204.93588,0.09575615,-2.2637897,30.415218
-6.4214597,-1.9443865,-319.4291,-2.1786535,-177.34508,0.73275685,2306.172,-1.931101,-135.73068,-2.061176,-72.59195,-1.9557526,-22.910326,-1.4791274,35.205555,-1.8328363,-171.59956,0.031697482,44.03877,27.475586
64.12989,-3.0188582,-259.0605,-3.2279139,-104.570984,-0.31129563,2687.1936,-3.1324267,-71.46103,-3.1064806,0.018666297,-3.056722,30.521448,-2.6065447,98.97089,-2.9164326,-120.2177,0.021686446,110.51058,23.37245
113.28511,-4.162301,-198.61308,-4.317911,-41.55041,-1.3077469,3060.253,-4.4016185,-17.560963,-4.2263103,62.053047,-4.2672496,74.801506,-3.833041,152.28783,-4.0692677,-70.75883,0.061705578,173.1305,18.695597
133.46667,-4.784731,-157.17343,-4.869372,-4.5331535,-1.7531312,3311.4993,-5.1221914,12.8483305,-4.8355327,98.64356,-4.9811873,99.105194,-4.572733,182.15326,-4.70112,-38.62354,0.109643675,213.1856,14.125194
128.72562,-4.3781095,-143.30624,-4.3949084,2.8616924,-1.2466193,3393.3127,-4.782918,17.999739,-4.432885,106.780426,-4.6679335,101.933075,-4.313412,187.26251,-4.3169556,-29.557764,0.11571047,223.7421,10.250546
109.72515,-2.8829556,-154.26534,-2.852914,-12.154159,0.2043559,3326.228,-3.3288946,5.148316,-2.9650226,93.35197,-3.2364902,89.26556,-2.964175,175.68077,-2.8612375,-40.034363,0.055249758,209.58022,7.4412203
87.641754,-0.78879094,-179.81287,-0.73046374,-37.13656,2.1192372,3173.6533,-1.2397723,-14.658013,-0.9164107,69.93183,-1.1381906,70.2472,-0.9560779,159.11945,-0.80319494,-61.115868,-0.056561816,182.48685,5.794448
70.65963,1.11535,-207.26706,1.2052588,-59.760357,3.7813783,3011.0513,0.7206758,-31.093008,0.94420326,48.056095,0.8628805,53.490116,0.9750902,147.76778,1.0991582,-82.57069,-0.17401987,155.67725,5.1507325
63.39539,2.177271,-225.48933,2.3193915,-71.00773,4.625865,2903.2864,1.9139274,-36.929127,1.9891123,36.561584,2.0986786,45.20092,2.1786313,147.592,2.202207,-95.625244,-0.24692963,139.77422,5.1716857
67.2776,2.2093039,-227.49425,2.4131787,-66.68397,4.520369,2890.589,2.1244383,-28.997816,2.041926,40.26731,2.3175929,48.38223,2.39691,159.63287,2.2848346,-94.72168,-0.24742098,140.57483,5.4501224
80.45878,1.4991034,-212.0054,1.7372715,-48.102413,3.7618015,2979.671,1.5704812,-8.593247,1.3802639,59.062416,1.7257607,62.248653,1.8101887,180.35117,1.5773749,-78.89602,-0.18287154,158.06511,5.6107106
97.755394,0.5311858,-183.69221,0.7423283,-21.704971,2.8168669,3141.335,0.6635517,18.894278,0.4653089,87.66082,0.75997114,82.15806,0.828396,202.92894,0.52820677,-52.34373,-0.08779199,186.67459,5.394676
111.89635,-0.34392,-151.54205,-0.22209436,3.0634918,2.0171378,3319.206,-0.27374035,45.725834,-0.3720253,116.923485,-0.21017107,100.932175,-0.18613064,219.74449,-0.49266562,-23.227959,-0.0015779448,217.1066,4.708155
116.30629,-1.0402154,-125.59076,-1.0343913,17.34733,1.434686,3449.9097,-1.1170998,64.68901,-1.0490806,136.91263,-1.026846,111.61141,-1.0565536,225.39627,-1.3313301,-0.65544075,0.05300353,239.50665,3.6147826
108.17988,-1.6021626,-113.215355,-1.6902386,16.470732,1.0013819,3487.7969,-1.8293524,71.87464,-1.5960364,140.6752,-1.6598037,110.45646,-1.7204992,218.8803,-1.9603801,8.969589,0.07623294,246.95976,2.2857964
90.19616,-1.9745266,-116.374985,-2.101564,1.9492002,0.72534317,3424.2898,-2.2798507,68.15166,-1.9355346,127.260994,-2.0227234,98.691696,-2.0682867,203.93135,-2.296312,4.5805287,0.08082725,238.13933,0.91270924
69.964,-1.9221107,-130.62904,-2.0300577,-18.76131,0.7809272,3294.528,-2.2060895,58.940334,-1.8179952,102.766495,-1.9031578,82.24732,-1.8858865,187.68549,-2.1348984,-8.947247,0.074298665,218.2758,-0.38999194
57.26912,-1.2033826,-146.31017,-1.2552187,-34.658566,1.3690587,3167.8943,-1.3969387,52.441143,-1.0101215,78.682175,-1.1108773,69.66735,-0.99845797,178.3784,-1.3010038,-22.46093,0.049337473,197.86282,-1.6439413
59.934948,0.14421792,-151.98163,0.15472089,-35.26507,2.4676316,3122.595,0.04560381,56.573593,0.41552407,67.51328,0.2707137,68.82154,0.4923264,182.51866,0.10834814,-26.138464,-0.009411842,188.84857,-3.006749
79.7644,1.6735436,-139.57709,1.7253798,-15.408615,3.711034,3210.2437,1.615015,75.212425,1.9639124,76.91162,1.7723616,83.35804,2.1032722,201.88017,1.6248695,-14.050211,-0.10762892,199.09726,-4.693042
110.52811,2.7048626,-109.20014,2.762666,21.215855,4.5403605,0.0,2.609854,105.22528,2.9239092,105.041275,2.7172928,110.28466,3.142114,231.41092,2.5912886,12.23145,-0.2283125,227.52048,-6.8404803
139.66539,2.708792,-70.56995,2.740849,62.169785,4.5322056,0.0,2.5261004,136.46573,2.7775967,140.2796,2.599736,140.27676,3.0779107,259.9157,2.5271397,43.295395,-0.33546144,263.08206,-9.378087
153.69235,1.6234415,-39.212914,1.6182507,91.24811,3.661295,0.0,1.3572274,155.86781,1.5194336,166.42084,1.39819,161.39279,1.859805,274.50876,1.4201531,65.91295,-0.39287522,289.35944,-11.963969
144.92369,-0.113564946,-28.73002,-0.14152375,96.4436,2.3055243,0.0,-0.40712988,154.13351,-0.34071827,171.03867,-0.40278357,164.83344,-0.039878115,267.24005,-0.26471445,69.78707,-0.3830208,292.85992,-14.03709
115.72938,-1.8180346,-43.536407,-1.838513,76.42103,1.0101037,0.0,-2.064037,131.13914,-2.072899,152.12001,-2.086826,149.60109,-1.8805802,240.01154,-1.8518035,53.131016,-0.31190962,270.33603,-14.983844
77.581856,-2.9053116,-76.616295,-2.8926964,41.338535,0.19875787,0.0,-3.0529017,96.409615,-3.099287,118.81651,-3.0740669,123.10172,-3.026216,204.303,-2.8000891,23.509945,-0.19905996,230.52408,-14.368732
45.206585,-3.1202223,-113.59595,-3.0693722,7.345268,0.016653286,0.0,-3.1690116,64.09554,-3.2161002,85.94817,-3.1541197,97.137436,-3.2087061,175.46773,-2.9141564,-6.5669026,-0.06518644,189.24106,-12.134567
29.205006,-2.5586762,-140.26006,-2.4842,-11.761503,0.36160782,0.0,-2.5550156,45.59399,-2.5795283,65.961426,-2.4830778,81.7124,-2.560281,164.99971,-2.334542,-26.300884,0.07124345,161.07571,-8.678625
31.376123,-1.5296602,-148.79817,-1.4499534,-10.645448,1.0267915,0.0,-1.5382055,44.349636,-1.5303609,63.324245,-1.40981,80.356255,-1.4509501,175.33087,-1.373552,-31.320065,0.18890648,152.76283,-4.7672296
45.03706,-0.37023857,-139.70454,-0.29053688,6.7245436,1.8375891,0.0,-0.44043106,55.492332,-0.39475426,74.0803,-0.27124357,89.37562,-0.26207146,199.68633,-0.32907683,-24.165892,0.2599706,161.59296,-1.3009652
59.437057,0.6866726,-119.56031,0.77732533,30.787603,2.7058847,0.0,0.5394704,69.57238,0.6316926,89.59764,0.7299523,100.76141,0.7716058,226.21361,0.62039894,-11.374954,0.25577414,178.62064,0.98090196
65.16435,1.5440007,-97.176155,1.6588321,51.48175,3.59318,0.0,1.3354954,77.4257,1.4835981,101.30701,1.5301039,106.46624,1.5867982,243.47868,1.411482,0.20576283,0.16047409,193.76964,1.7438773
57.620766,2.1858802,-80.46502,2.321132,61.81316,4.4309697,0.0,1.9453039,73.48935,2.1474578,103.72494,2.1301236,101.64396,2.2080479,244.56117,2.024548,5.744433,-0.016462423,199.79065,1.1611543
37.597965,2.597458,-74.836105,2.7247784,59.05076,5.071721,0.0,2.3509133,56.77934,2.5831187,95.17438,2.5158803,85.78455,2.6420414,228.55446,2.417851,3.0117254,-0.23785537,193.76236,-0.17209911
9.9588175,2.7287397,-82.529305,2.807702,44.467842,5.3237247,0.0,2.4949794,30.37942,2.7116191,77.300354,2.6357799,62.14656,2.8366618,199.8583,2.522336,-7.866485,-0.4495746,176.7199,-1.470948
-18.071304,2.5289402,-102.12701,2.5327442,22.767166,5.0585694,0.0,2.3272169,0.50961894,2.4763255,54.537457,2.4457912,36.44471,2.727377,166.32669,2.296092,-24.605843,-0.59986496,152.69623,-2.0612264
-38.396168,2.0145643,-128.21373,1.9509202,1.3772626,4.3141003,0.0,1.8726604,-24.58204,1.9188765,33.63074,1.9750855,15.399633,2.3179576,137.13284,1.785306,-42.833942,-0.65734935,127.91663,-1.6210462
-43.765522,1.3068519,-151.95523,1.2169276,-11.049352,3.3083205,0.0,1.2541689,-36.394295,1.1966348,22.433676,1.3488761,5.1812754,1.717487,120.62435,1.1330808,-56.638786,-0.6179153,109.89,-0.2868562
-30.147394,0.60164803,-163.41954,0.5343986,-7.395729,2.3439157,0.0,0.6437944,-28.884949,0.5185374,27.432386,0.7417083,9.656222,1.1001693,122.10905,0.5214767,-60.15238,-0.4997794,105.68339,1.4181726
0.85873467,0.08619073,-155.52118,0.063212514,14.578916,1.6642007,0.0,0.17616981,-1.3951299,0.04037218,50.57268,0.28905302,28.752035,0.61721176,141.77165,0.08293313,-50.02569,-0.3334312,119.17656,2.7953954
41.151234,-0.14876896,-128.00192,-0.1521185,50.082317,1.3526137,0.0,-0.11529327,39.82301,-0.20932664,87.05911,0.018065153,57.729996,0.32269263,173.60364,-0.16144224,-27.73641,-0.15469837,148.29314,3.2363422
78.14371,-0.1496786,-88.96593,-0.18875648,88.086395,1.3312782,0.0,-0.29709885,82.94874,-0.32318452,125.90033,-0.15150331,88.16139,0.16164014,206.57422,-0.29632062,-0.18997133,-0.00074172136,184.12892,2.4390516
99.46358,-0.06537824,-52.24929,-0.18244915,115.450035,1.4445723,0.0,-0.47001418,114.90647,-0.43190745,153.74954,-0.33199432,110.71482,0.027400054,228.49983,-0.43947658,22.404812,0.097810544,213.49734,0.5047555
98.34922,-0.05019612,-31.256506,-0.23263179,122.743195,1.5642915,0.0,-0.68151987,126.93202,-0.59962463,160.67982,-0.56832695,118.84525,-0.14796196,231.3691,-0.64589083,30.933952,0.12961349,224.54114,-2.1127641
77.04283,-0.16325189,-32.34999,-0.33755133,108.89653,1.6486882,0.0,-0.877728,118.63599,-0.7725001,145.12715,-0.7910517,111.77319,-0.3326463,215.46526,-0.85585284,22.010618,0.110530324,212.81622,-4.774417
46.32399,-0.33697945,-51.55028,-0.4075555,82.20057,1.7264688,0.0,-0.93694824,98.356926,-0.82338995,115.310455,-0.86692077,95.2403,-0.41399044,189.80789,-0.93320376,0.2539404,0.075628065,184.34677,-6.8768587
21.156717,-0.4447319,-76.5512,-0.3510378,56.963898,1.8293638,0.0,-0.7716133,79.42965,-0.6645039,86.04202,-0.7163717,79.40515,-0.29322192,168.29797,-0.77745634,-23.358713,0.057062037,153.46185,-8.042697
14.222299,-0.4186719,-93.01354,-0.16786335,47.24598,1.931699,0.0,-0.42570484,74.04699,-0.34180033,72.13629,-0.40557915,74.51156,0.011540496,163.29694,-0.42873472,-36.56556,0.064457536,136.09572,-8.231223
30.095114,-0.32010987,-91.780075,0.028336354,60.42152,1.9487288,0.0,-0.083671786,87.553085,-0.031174941,81.400345,-0.13076454,86.08306,0.34104168,179.7109,-0.07748967,-31.90905,0.08268293,141.87079,-7.728795
62.721897,-0.2961204,-73.307396,0.08657277,93.48196,1.8025842,0.0,0.034955896,115.833626,0.071537405,110.60756,-0.09343229,111.90048,0.48374632,212.39787,0.04474234,-10.71425,0.086877875,169.11638,-7.0389256
97.64095,-0.45207465,-47.1929,-0.061253708,133.94318,1.5088384,0.0,-0.17082028,147.10577,-0.11019612,146.62909,-0.35498744,142.50812,0.32234088,248.18321,-0.17619559,17.253756,0.060208976,205.51715,-6.7081485
118.281624,-0.7410054,-27.227688,-0.32778442,165.2447,1.2153647,0.0,-0.59170747,167.37212,-0.46378103,172.40947,-0.7754338,165.38551,-0.065902874,271.66998,-0.63942933,38.453957,0.0021548204,234.09964,-7.1409416
113.5355,-0.9634544,-24.66304,-0.5057348,174.26108,1.147703,0.0,-0.9520314,166.94067,-0.7389698,174.88399,-1.0822867,170.8714,-0.43212286,272.1786,-1.0661292,42.133,-0.074205674,241.36456,-8.466097
82.832054,-0.8852937,-43.245434,-0.39115337,157.16876,1.4797355,0.0,-0.96603936,144.70984,-0.68826294,150.73268,-1.0237496,156.70119,-0.49217373,248.40489,-1.1529362,25.171328,-0.1487328,223.1972,-10.49135
36.15093,-0.39283898,-78.388275,0.08729631,120.665794,2.2078655,0.0,-0.5060924,108.113625,-0.21010199,107.1335,-0.510254,128.73097,-0.09093161,208.51903,-0.7474392,-7.302733,-0.20082688,185.65083,-12.772848
-10.765178,0.42348945,-120.23142,0.81810546,78.26368,3.1204846,0.0,0.32467,69.18542,0.59178984,57.73272,0.338476,97.775185,0.7076082,166.0207,0.06332151,-45.236378,-0.2157551,140.9388,-14.776052
-43.117435,1.3114043,-158.06976,1.5645722,44.25095,3.8966978,0.0,1.2529669,39.40257,1.4632658,16.755384,1.2588736,74.789536,1.6540556,134.04897,1.001401,-78.191086,-0.19060929,101.75282,-16.075443
-52.234497,1.9834344,-183.48798,2.0797107,28.737526,4.2704825,0.0,1.9722686,26.131905,2.1210003,-5.4990387,1.9651806,67.10983,2.434419,121.17804,1.7387793,-98.33316,-0.13639908,77.25085,-16.515493
-37.38957,2.2371671,-191.43399,2.2010748,35.542454,4.1492705,0.0,2.2629294,31.665506,2.3599632,-4.476157,2.251079,77.00228,2.796648,129.95027,2.0359817,-101.23656,-0.07304402,71.857735,-16.268394
-4.6551437,2.0108616,-180.45714,1.8885801,62.33099,3.6235232,0.0,2.0466597,53.782963,2.104128,18.605541,2.0371962,101.94065,2.626325,157.29115,1.8136437,-85.934006,-0.019429762,85.57847,-15.755529
35.6817,1.3884528,-153.40018,1.2307668,101.57831,2.9019313,0.0,1.3984472,86.395386,1.4224089,57.211044,1.3890699,135.48836,1.975834,195.48468,1.1640984,-55.568428,0.015097384,114.124985,-15.461299
71.98768,0.59261036,-118.10267,0.4502227,141.95946,2.2465942,0.0,0.55020654,120.143105,0.54009444,100.386986,0.5317301,168.51495,1.0704938,233.55786,0.3369663,-18.098886,0.032066453,148.82393,-15.710291
94.11095,-0.04998997,-86.32016,-0.124978624,170.8998,1.921821,0.0,-0.14268818,144.06058,-0.18758677,135.10704,-0.1781457,191.30602,0.2696315,259.8937,-0.31363246,14.823672,0.037299372,177.83469,-16.507915
96.08482,-0.23195282,-69.85528,-0.19255684,178.63322,2.1027114,0.0,-0.3403351,149.02498,-0.41412392,150.45502,-0.39363408,196.74452,-0.07192486,266.238,-0.47013438,31.765594,0.032182157,189.76752,-17.508707
78.13277,0.12683775,-75.329124,0.3045965,162.41182,2.7306006,0.0,0.051781744,131.87672,-0.040389605,142.19862,-0.014851576,183.43205,0.17289717,251.5066,-0.06383547,26.677052,0.010064269,178.61159,-18.141737
46.953384,0.728012,-100.734024,1.0293791,128.3723,3.4258413,0.0,0.7222099,97.684845,0.6152589,115.144005,0.64488816,156.8235,0.7412782,222.91,0.5869064,2.1791499,-0.037773985,147.12201,-17.838734
13.56248,0.98892564,-136.18661,1.3636518,89.39284,3.6139598,0.0,1.059656,58.15683,0.9247515,81.42814,0.9663436,127.18064,1.064461,193.0808,0.8895257,-31.34105,-0.108982764,106.21232,-16.272032
-10.937821,0.41088948,-168.65817,0.79620254,59.611496,2.8757682,0.0,0.5422413,26.481018,0.35656822,55.182156,0.42146993,105.0221,0.62564397,174.36412,0.3511761,-60.54998,-0.18088616,70.23794,-13.510278
-19.953957,-1.0141537,-187.93338,-0.6693325,48.411064,1.2965748,0.0,-0.8455777,11.315613,-1.0902805,46.235237,-1.001205,96.4294,-0.63542235,173.33858,-1.0285184,-75.23195,-0.21562687,50.62397,-10.017066
-14.006972,-2.6943736,-190.45628,-2.4213648,57.041836,-0.4813689,0.0,-2.509575,13.369116,-2.7864392,56.20394,-2.692811,100.81705,-2.195338,188.55656,-2.6656778,-72.33347,-0.1809949,51.301308,-6.499603
0.22592497,-3.7652564,-179.29756,-3.5825455,79.44674,-1.6019903,0.0,-3.5827696,26.434916,-3.8369894,78.94966,-3.771843,112.3435,-3.2391686,212.51625,-3.7186003,-56.109135,-0.07394669,68.243546,-3.6578374
13.925251,-3.6399825,-161.05695,-3.5575147,106.30787,-1.5124732,0.0,-3.4754822,41.83171,-3.6614783,104.70964,-3.648836,123.8699,-3.180651,236.28389,-3.6152577,-34.89119,0.07218864,92.7917,-1.9390543
20.637327,-2.3762531,-142.31087,-2.385426,129.50812,-0.28270778,0.0,-2.2347195,53.02033,-2.3550136,124.95433,-2.3900394,130.76915,-2.029116,253.68927,-2.3986542,-16.899076,0.20463063,116.1497,-1.3844106
18.448006,-0.59960884,-127.97398,-0.6582511,144.37251,1.4872632,0.0,-0.4675657,57.43122,-0.5781365,134.90788,-0.62751526,132.18172,-0.34613073,262.6683,-0.6563218,-7.657877,0.28138798,132.1174,-1.6310734
9.01983,0.92293036,-121.800156,0.88862073,149.17938,3.0640748,0.0,1.0720432,55.14785,0.89836156,132.98244,0.87555426,129.45926,1.140818,263.75977,0.8734427,-9.839895,0.29308683,137.1416,-2.0622232
-4.6594076,1.7162079,-127.00851,1.7826645,143.81018,3.9713545,0.0,1.903765,46.846813,1.6264373,119.20816,1.6546222,123.87817,1.9567558,258.0701,1.7068951,-24.104109,0.2623308,129.40526,-2.0505276
-19.284933,1.7441201,-144.93752,1.9495329,129.79613,4.1247067,0.0,1.9715815,33.673004,1.6035467,95.321754,1.6809617,116.10809,2.0439436,247.08305,1.7681935,-48.91306,0.2249925,109.32443,-1.2024584
-30.49032,1.2552366,-172.12103,1.5755676,111.876,3.709817,0.0,1.5075363,19.133785,1.0944878,66.70909,1.200943,107.854836,1.6327915,234.30075,1.2712675,-79.08718,0.20999698,81.62054,0.48519018
-32.413013,0.54707986,-198.91391,0.9068098,98.61495,2.9940505,0.0,0.8076698,10.223017,0.3913923,43.344707,0.50138295,103.47815,1.0105777,226.16974,0.5148821,-105.24971,0.23004861,56.271725,2.6269681
-19.785082,-0.13936296,-212.6257,0.17058544,99.59627,2.240358,0.0,0.11769033,15.034059,-0.2789209,36.743908,-0.19036958,108.94831,0.399147,229.86928,-0.22789516,-116.54673,0.2821629,45.449577,4.5882926
7.975781,-0.58298534,-204.48926,-0.3868611,119.78016,1.7197803,0.0,-0.34912124,37.45117,-0.705694,53.485725,-0.6643884,127.97386,-0.019111702,248.58496,-0.7081017,-106.290085,0.34988126,56.88994,5.726213
44.044575,-0.56276476,-175.85365,-0.502718,154.99626,1.6889604,0.0,-0.39508843,72.93203,-0.6729125,89.80066,-0.7036298,158.21361,-0.06260349,277.93884,-0.70977503,-76.9012,0.40509334,88.040855,5.6209826
75.9668,0.033543702,-138.71582,-0.03159457,192.61594,2.2606862,0.0,0.07599628,109.29565,-0.07403184,131.90729,-0.18697509,191.04196,0.37821394,307.03778,-0.15113625,-40.108902,0.41561013,125.77427,4.223819
91.64376,1.0567154,-109.7255,0.89184475,217.73517,3.2680714,0.0,0.93400264,132.63147,0.9334739,162.64377,0.76193035,215.64182,1.2069362,324.04712,0.79930794,-11.55204,0.3619874,152.61412,1.8493228
85.785065,2.0995445,-101.565605,1.864964,220.98543,4.300125,0.0,1.8277254,134.4684,1.939514,170.19331,1.7736894,224.7444,2.0998652,322.5994,1.7551955,-2.9866343,0.2548994,155.68321,-0.96340376
62.689106,2.7311523,-117.02871,2.46586,203.08238,4.9469457,0.0,2.3865786,115.69951,2.5253894,153.50261,2.4497662,218.22774,2.688386,304.92874,2.3378572,-16.7493,0.13603859,132.95465,-3.6518786
33.969154,2.7899227,-148.3904,2.5495048,174.02623,5.0695906,0.0,2.4724033,85.63694,2.5565279,121.98826,2.6321914,202.74431,2.8153942,280.4561,2.4291506,-45.05179,0.05601396,93.89097,-5.803871
13.095419,2.4705727,-180.84059,2.3221173,148.60559,4.8561735,0.0,2.2516015,57.936375,2.2554603,91.11585,2.4792418,188.45215,2.6283457,261.70633,2.2218094,-73.34796,0.0424277,55.438866,-7.2182393
9.730715,2.1164932,-197.34622,2.1151078,141.14543,4.614084,0.0,2.0089796,45.970467,1.9755341,76.81572,2.2711196,185.09253,2.4070163,260.0627,2.008661,-85.46881,0.0820047,36.096424,-7.8298573
25.799236,1.9079739,-183.67657,2.0670083,161.02328,4.4979877,0.0,1.8716872,58.7491,1.8790792,90.31606,2.1300373,198.71542,2.2815847,282.2626,1.9006459,-68.96998,0.13043553,49.861206,-7.5649023
53.827923,1.7280773,-133.86995,2.003252,208.74907,4.4184647,0.0,1.6960157,97.11701,1.8077209,133.4006,1.9138873,229.04697,2.103714,327.16245,1.7298732,-20.337233,0.14227249,100.450424,-6.2229066
77.86067,1.3088933,-55.648693,1.6099104,272.80096,4.1847477,0.0,1.2123848,150.67413,1.445525,194.71078,1.367652,267.63525,1.5872165,383.08417,1.2178044,50.74142,0.09984808,176.6363,-3.482349
77.78286,0.50290155,27.380405,0.7293802,329.63068,3.7140431,0.0,0.28918588,197.91895,0.6117509,249.89192,0.38025835,298.31406,0.5865955,428.21017,0.24906546,120.72402,0.024000911,251.63713,0.9377098
37.36641,-0.5583074,81.04875,-0.47290474,350.12372,3.115108,0.0,-0.9076694,212.53589,-0.5618785,268.81342,-0.87294686,302.00586,-0.7231578,436.95688,-0.97960174,158.4593,-0.03828404,290.18024,7.026774
-46.1357,-1.5285021,74.56501,-1.5856247,312.73386,2.6018405,0.0,-1.976819,175.59496,-1.6889374,229.51381,-2.0006406,265.73846,-1.9030932,392.05365,-2.0430632,138.53233,-0.041568115,263.47958,14.257371
-156.01114,-2.0574172,-2.458476,-2.1899028,217.55815,2.34399,0.0,-2.505876,88.107895,-2.3514376,132.48715,-2.6086164,191.82945,-2.4917274,296.67264,-2.5290375,56.118996,0.030296179,165.94423,21.53724
-259.1968,-1.9918237,-130.3162,-2.0932279,91.795845,2.373336,0.0,-2.3067107,-24.61455,-2.3333733,5.6194234,-2.5132482,100.8725,-2.2687092,178.04416,-2.2748277,-66.10156,0.15285969,23.089085,27.407087
-319.57028,-1.4541726,-265.119,-1.4312688,-19.809017,2.5835867,0.0,-1.5268565,-122.13227,-1.7363422,-106.11075,-1.8415751,24.522533,-1.3865106,77.480545,-1.4644154,-185.68246,0.2749324,-116.9436,30.443647
-315.5125,-0.77244174,-359.16882,-0.5959304,-76.37138,2.7970347,0.0,-0.5804309,-168.3282,-0.92612773,-162.31522,-0.971732,-9.451582,-0.30089217,30.525352,-0.53800535,-260.4468,0.3503826,-205.8343,29.73375
